Time(dataType: Time)	Temperature(unit: K, dataType: Double)	Humidity(unit: %rF, dataType: Double)
1352979609938	297.29	23.63
1352979611941	297.29	23.65
1352979613892	297.29	23.65
1352979615907	297.29	23.65
1352979617919	297.3	23.65
1352979619884	297.29	23.65
1352979621882	297.29	23.67
1352979623891	297.3	23.65
1352979625883	297.29	23.65
1352979627864	297.29	23.67
1352979629895	297.29	23.67
1352979631874	297.3	23.67
1352979633848	297.3	23.67
1352979635893	297.3	23.65
1352979637848	297.3	23.65
1352979639814	297.3	23.65
1352979641844	297.3	23.65
1352979643807	297.3	23.67
1352979645791	297.3	23.67
1352979647836	297.31	23.65
1352979649797	297.3	23.65
1352979651772	297.3	23.65
1352979653818	297.31	23.67
1352979655782	297.31	23.65
1352979657780	297.31	23.65
1352979659810	297.31	23.65
1352979661782	297.31	23.65
1352979663761	297.31	23.65
1352979665776	297.31	23.65
1352979667756	297.31	23.67
1352979669739	297.3	23.65
1352979671779	297.31	23.65
1352979673736	297.31	23.69
1352979675742	297.31	23.67
1352979677733	297.31	23.67
1352979679694	297.31	23.67
1352979681702	297.31	23.67
1352979683717	297.31	23.67
1352979685701	297.32	23.69
1352979687683	297.31	23.65
1352979689697	297.31	23.65
1352979691670	297.31	23.69
1352979693664	297.3	23.65
1352979695675	297.3	23.67
1352979697658	297.3	23.65
1352979699657	297.31	23.67
1352979701670	297.31	23.67
1352979703631	297.31	23.67
1352979705614	297.31	23.69
1352979707662	297.3	23.65
1352979709646	297.3	23.69
1352979711629	297.3	23.69
1352979713642	297.31	23.67
1352979715626	297.31	23.67
1352979717639	297.3	23.65
1352979719651	297.29	23.67
1352979721633	297.29	23.69
1352979723617	297.29	23.715
1352979725632	297.29	23.715
1352979727612	297.29	23.67
1352979729608	297.29	23.69
1352979731623	297.29	23.65
1352979733604	297.29	23.69
1352979735604	297.29	23.67
1352979737620	297.3	23.715
1352979739598	297.3	23.69
1352979741610	297.3	23.67
1352979743621	297.3	23.69
1352979745585	297.31	23.69
1352979747600	297.31	23.69
1352979749615	297.3	23.67
1352979751583	297.3	23.69
1352979753583	297.3	23.69
1352979755614	297.3	23.67
1352979757582	297.3	23.69
1352979759596	297.31	23.69
1352979761586	297.3	23.69
1352979763559	297.3	23.67
1352979765559	297.3	23.67
1352979767573	297.3	23.69
1352979769519	297.3	23.715
1352979771551	297.3	23.69
1352979773582	297.3	23.715
1352979775527	297.3	23.715
1352979777540	297.3	23.69
1352979779573	297.3	23.715
1352979781541	297.31	23.69
1352979783523	297.31	23.69
1352979785538	297.31	23.715
1352979787521	297.31	23.69
1352979789536	297.31	23.69
1352979791536	297.31	23.69
1352979793519	297.32	23.67
1352979795518	297.33	23.675
1352979797535	297.33	23.675
1352979799518	297.31	23.715
1352979801498	297.32	23.715
1352979803546	297.32	23.715
1352979805530	297.33	23.72
1352979807497	297.33	23.72
1352979809525	297.33	23.695
1352979811482	297.33	23.675
1352979813492	297.33	23.675
1352979815508	297.33	23.675
1352979817468	297.34	23.695
1352979819482	297.34	23.695
1352979821478	297.34	23.695
1352979823445	297.32	23.69
1352979825452	297.32	23.67
1352979827480	297.34	23.675
1352979829442	297.32	23.69
1352979831426	297.32	23.69
1352979833458	297.32	23.715
1352979835423	297.32	23.715
1352979837415	297.32	23.715
1352979839423	297.33	23.695
1352979841400	297.33	23.72
1352979843386	297.33	23.695
1352979845410	297.34	23.72
1352979847378	297.34	23.72
1352979849358	297.34	23.72
1352979851382	297.34	23.72
1352979853349	297.35	23.72
1352979855365	297.35	23.695
1352979857360	297.35	23.695
1352979859335	297.35	23.675
1352979861348	297.34	23.695
1352979863346	297.34	23.695
1352979865325	297.35	23.695
1352979867317	297.35	23.675
1352979869329	297.35	23.675
1352979871327	297.35	23.675
1352979873307	297.36	23.675
1352979875344	297.36	23.675
1352979877295	297.36	23.695
1352979879277	297.36	23.695
1352979881321	297.35	23.675
1352979883297	297.35	23.675
1352979885279	297.36	23.675
1352979887311	297.36	23.675
1352979889279	297.36	23.675
1352979891275	297.35	23.675
1352979893294	297.36	23.695
1352979895243	297.36	23.695
1352979897255	297.35	23.675
1352979899267	297.35	23.675
1352979901263	297.35	23.675
1352979903262	297.35	23.655
1352979905243	297.35	23.655
1352979907217	297.35	23.675
1352979909245	297.35	23.675
1352979911273	297.35	23.655
1352979913199	297.35	23.655
1352979915227	297.35	23.675
1352979917248	297.35	23.675
1352979919178	297.35	23.675
1352979921209	297.36	23.655
1352979923224	297.35	23.655
1352979925183	297.35	23.655
1352979927151	297.35	23.655
1352979929178	297.36	23.675
1352979931178	297.36	23.655
1352979933162	297.36	23.655
1352979935208	297.36	23.675
1352979937144	297.36	23.675
1352979939159	297.36	23.675
1352979941219	297.36	23.655
1352979943155	297.36	23.655
1352979945171	297.36	23.675
1352979947170	297.36	23.675
1352979949137	297.35	23.655
1352979951179	297.35	23.655
1352979953194	297.35	23.695
1352979955156	297.35	23.695
1352979957168	297.35	23.675
1352979959152	297.35	23.675
1352979961136	297.35	23.675
1352979963119	297.35	23.695
1352979965182	297.35	23.675
1352979967100	297.35	23.675
1352979969144	297.35	23.695
1352979971143	297.35	23.695
1352979973089	297.35	23.695
1352979975079	297.35	23.675
1352979977082	297.35	23.695
1352979979095	297.35	23.695
1352979981073	297.35	23.695
1352979983103	297.35	23.695
1352979985066	297.35	23.695
1352979987053	297.36	23.695
1352979989069	297.36	23.695
1352979991052	297.35	23.675
1352979993031	297.35	23.675
1352979995088	297.35	23.695
1352979997053	297.35	23.695
1352979999021	297.35	23.695
1352980001050	297.35	23.695
1352980003033	297.34	23.695
1352980005046	297.34	23.695
1352980007053	297.34	23.695
1352980009037	297.35	23.675
1352980011000	297.35	23.675
1352980013041	297.35	23.695
1352980014982	297.35	23.695
1352980016994	297.35	23.72
1352980018993	297.35	23.72
1352980020993	297.35	23.675
1352980022991	297.35	23.695
1352980025001	297.35	23.695
1352980026964	297.35	23.695
1352980028963	297.36	23.695
1352980031005	297.36	23.675
1352980032956	297.36	23.695
1352980034962	297.36	23.695
1352980036972	297.36	23.695
1352980038940	297.36	23.675
1352980040952	297.36	23.675
1352980042949	297.36	23.675
1352980044943	297.36	23.695
1352980046925	297.36	23.695
1352980048961	297.36	23.695
1352980050912	297.36	23.695
1352980052920	297.36	23.695
1352980054930	297.36	23.695
1352980056912	297.36	23.675
1352980058903	297.36	23.72
1352980060923	297.36	23.695
1352980062851	297.36	23.695
1352980064840	297.36	23.695
1352980066865	297.36	23.695
1352980068805	297.36	23.72
1352980070801	297.36	23.72
1352980072847	297.36	23.72
1352980074779	297.36	23.72
1352980076776	297.36	23.695
1352980078798	297.36	23.695
1352980080763	297.36	23.695
1352980082725	297.36	23.72
1352980084713	297.36	23.675
1352980086685	297.36	23.72
1352980088697	297.36	23.675
1352980090693	297.36	23.675
1352980092680	297.36	23.72
1352980094642	297.36	23.72
1352980096637	297.37	23.725
1352980098643	297.37	23.7
1352980100621	297.37	23.7
1352980102611	297.37	23.68
1352980104574	297.36	23.695
1352980106545	297.36	23.695
1352980108540	297.36	23.695
1352980110535	297.36	23.695
1352980112517	297.37	23.68
1352980114544	297.36	23.675
1352980116505	297.37	23.725
1352980118492	297.36	23.695
1352980120465	297.36	23.695
1352980122435	297.36	23.695
1352980124428	297.36	23.695
1352980126455	297.36	23.72
1352980128400	297.37	23.725
1352980130412	297.36	23.695
1352980132416	297.36	23.72
1352980134389	297.37	23.725
1352980136386	297.37	23.725
1352980138339	297.37	23.725
1352980140317	297.37	23.7
1352980142286	297.37	23.7
1352980144320	297.36	23.695
1352980146291	297.37	23.725
1352980148284	297.37	23.7
1352980150275	297.37	23.7
1352980152253	297.37	23.7
1352980154230	297.37	23.7
1352980156260	297.37	23.7
1352980158220	297.37	23.7
1352980160213	297.38	23.725
1352980162239	297.36	23.695
1352980164208	297.37	23.7
1352980166193	297.36	23.72
1352980168186	297.37	23.7
1352980170160	297.36	23.675
1352980172140	297.37	23.7
1352980174157	297.37	23.7
1352980176118	297.36	23.695
1352980178110	297.36	23.74
1352980180120	297.36	23.72
1352980182101	297.36	23.695
1352980184096	297.36	23.695
1352980186104	297.38	23.68
1352980188077	297.36	23.695
1352980190063	297.36	23.72
1352980192085	297.36	23.675
1352980194026	297.36	23.72
1352980196037	297.36	23.72
1352980198060	297.37	23.7
1352980200019	297.36	23.695
1352980202010	297.36	23.695
1352980204038	297.36	23.72
1352980206002	297.36	23.695
1352980207990	297.36	23.695
1352980210019	297.36	23.695
1352980211978	297.37	23.7
1352980213971	297.37	23.7
1352980215985	297.36	23.695
1352980217965	297.37	23.725
1352980219949	297.36	23.695
1352980221976	297.36	23.72
1352980223972	297.38	23.725
1352980225948	297.38	23.725
1352980227973	297.38	23.7
1352980229917	297.38	23.7
1352980231947	297.38	23.725
1352980233958	297.38	23.725
1352980235908	297.37	23.7
1352980237908	297.37	23.7
1352980239938	297.38	23.7
1352980241919	297.38	23.7
1352980243898	297.37	23.7
1352980245944	297.37	23.68
1352980247893	297.37	23.68
1352980249885	297.38	23.725
1352980251927	297.38	23.7
1352980253891	297.38	23.7
1352980255860	297.38	23.7
1352980257901	297.38	23.7
1352980259828	297.38	23.7
1352980261846	297.38	23.7
1352980263870	297.38	23.7
1352980265806	297.38	23.7
1352980267797	297.38	23.7
1352980269819	297.38	23.7
1352980271784	297.39	23.7
1352980273759	297.39	23.7
1352980275806	297.39	23.68
1352980277751	297.39	23.68
1352980279758	297.38	23.7
1352980281753	297.38	23.7
1352980283745	297.39	23.7
1352980285737	297.39	23.68
1352980287756	297.4	23.68
1352980289675	297.4	23.68
1352980291659	297.38	23.68
1352980293684	297.39	23.68
1352980295667	297.39	23.68
1352980297650	297.39	23.68
1352980299682	297.39	23.68
1352980301629	297.39	23.68
1352980303599	297.4	23.68
1352980305584	297.4	23.7
1352980307533	297.39	23.68
1352980309555	297.39	23.64
1352980311551	297.39	23.64
1352980313543	297.39	23.66
1352980315521	297.4	23.66
1352980317524	297.39	23.64
1352980319488	297.4	23.66
1352980321498	297.38	23.64
1352980323499	297.39	23.66
1352980325436	297.4	23.64
1352980327419	297.39	23.64
1352980329448	297.39	23.64
1352980331379	297.39	23.66
1352980333384	297.39	23.66
1352980335383	297.39	23.64
1352980337354	297.38	23.64
1352980339316	297.39	23.66
1352980341346	297.39	23.66
1352980343309	297.39	23.64
1352980345298	297.4	23.64
1352980347302	297.39	23.64
1352980349236	297.39	23.64
1352980351245	297.38	23.64
1352980353260	297.39	23.66
1352980355213	297.38	23.64
1352980357180	297.38	23.64
1352980359212	297.38	23.66
1352980361151	297.38	23.66
1352980363137	297.39	23.66
1352980365158	297.38	23.68
1352980367137	297.39	23.66
1352980369133	297.39	23.66
1352980371149	297.39	23.66
1352980373105	297.4	23.66
1352980375076	297.4	23.66
1352980377101	297.4	23.66
1352980379080	297.4	23.64
1352980381070	297.4	23.66
1352980383093	297.4	23.66
1352980385051	297.4	23.64
1352980387003	297.4	23.64
1352980389026	297.38	23.68
1352980390978	297.39	23.66
1352980392955	297.4	23.68
1352980394956	297.4	23.68
1352980396937	297.38	23.68
1352980398940	297.4	23.66
1352980400944	297.39	23.68
1352980402896	297.4	23.66
1352980404885	297.4	23.66
1352980406923	297.4	23.64
1352980408883	297.4	23.64
1352980410867	297.4	23.64
1352980412865	297.4	23.64
1352980414841	297.4	23.66
1352980416825	297.4	23.66
1352980418844	297.4	23.64
1352980420806	297.4	23.64
1352980422791	297.4	23.64
1352980424827	297.4	23.64
1352980426772	297.39	23.64
1352980428769	297.39	23.66
1352980430809	297.39	23.64
1352980432743	297.39	23.64
1352980434747	297.39	23.64
1352980436777	297.39	23.66
1352980438742	297.39	23.64
1352980440735	297.39	23.64
1352980442735	297.39	23.68
1352980444698	297.39	23.68
1352980446708	297.39	23.68
1352980448737	297.39	23.66
1352980450684	297.39	23.66
1352980452683	297.4	23.68
1352980454712	297.39	23.66
1352980456672	297.39	23.66
1352980458685	297.4	23.68
1352980460710	297.4	23.68
1352980462654	297.39	23.66
1352980464610	297.39	23.66
1352980466639	297.4	23.66
1352980468583	297.4	23.66
1352980470575	297.4	23.66
1352980472597	297.4	23.66
1352980474538	297.39	23.68
1352980476518	297.4	23.66
1352980478522	297.4	23.64
1352980480488	297.4	23.64
1352980482476	297.41	23.66
1352980484510	297.4	23.66
1352980486450	297.4	23.66
1352980488433	297.41	23.66
1352980490446	297.42	23.665
1352980492383	297.42	23.685
1352980494351	297.42	23.685
1352980496368	297.41	23.66
1352980498332	297.42	23.665
1352980500326	297.41	23.66
1352980502314	297.41	23.66
1352980504288	297.41	23.64
1352980506274	297.41	23.68
1352980508271	297.41	23.66
1352980510229	297.41	23.66
1352980512226	297.42	23.685
1352980514240	297.41	23.66
1352980516197	297.41	23.66
1352980518196	297.41	23.68
1352980520176	297.41	23.68
1352980522129	297.41	23.66
1352980524132	297.41	23.66
1352980526127	297.41	23.66
1352980528093	297.41	23.66
1352980530072	297.41	23.68
1352980532057	297.41	23.66
1352980534012	297.41	23.66
1352980535998	297.41	23.66
1352980538032	297.41	23.66
1352980539979	297.4	23.66
1352980541935	297.41	23.68
1352980543973	297.42	23.665
1352980545899	297.42	23.665
1352980547895	297.41	23.68
1352980549922	297.41	23.66
1352980551874	297.41	23.68
1352980553853	297.42	23.685
1352980555855	297.42	23.665
1352980557783	297.42	23.665
1352980559783	297.43	23.645
1352980561798	297.43	23.665
1352980563733	297.43	23.665
1352980565720	297.43	23.685
1352980567734	297.43	23.685
1352980569704	297.43	23.685
1352980571660	297.43	23.685
1352980573661	297.43	23.665
1352980575623	297.43	23.705
1352980577635	297.44	23.665
1352980579660	297.44	23.665
1352980581582	297.44	23.665
1352980583615	297.44	23.625
1352980585624	297.44	23.665
1352980587593	297.44	23.665
1352980589550	297.44	23.665
1352980591578	297.44	23.685
1352980593529	297.44	23.665
1352980595480	297.44	23.665
1352980597497	297.45	23.645
1352980599446	297.44	23.665
1352980601436	297.44	23.645
1352980603455	297.44	23.645
1352980605437	297.44	23.665
1352980607412	297.44	23.665
1352980609411	297.44	23.665
1352980611355	297.45	23.645
1352980613334	297.44	23.665
1352980615330	297.44	23.625
1352980617329	297.43	23.665
1352980619315	297.43	23.645
1352980621331	297.44	23.645
1352980623242	297.44	23.625
1352980625252	297.44	23.625
1352980627263	297.44	23.665
1352980629224	297.44	23.665
1352980631231	297.44	23.625
1352980633211	297.44	23.625
1352980635198	297.44	23.645
1352980637162	297.43	23.625
1352980639164	297.43	23.625
1352980641135	297.43	23.625
1352980643114	297.44	23.645
1352980645135	297.43	23.645
1352980647080	297.43	23.645
1352980649076	297.44	23.625
1352980651060	297.43	23.645
1352980653030	297.43	23.645
1352980655023	297.43	23.625
1352980656985	297.43	23.625
1352980658967	297.43	23.645
1352980660639	297.43	23.645
1352980662654	297.43	23.605
1352980664643	297.43	23.625
1352980666623	297.43	23.625
1352980668622	297.43	23.605
1352980670567	297.43	23.625
1352980672558	297.43	23.645
1352980674574	297.43	23.625
1352980676489	297.43	23.625
1352980678476	297.43	23.625
1352980680521	297.43	23.625
1352980682431	297.43	23.625
1352980684437	297.43	23.625
1352980686432	297.42	23.6
1352980688385	297.43	23.605
1352980690358	297.42	23.625
1352980692404	297.41	23.64
1352980694324	297.41	23.64
1352980696334	297.42	23.645
1352980698330	297.42	23.625
1352980700283	297.42	23.665
1352980702253	297.42	23.665
1352980704253	297.42	23.665
1352980706226	297.41	23.64
1352980708194	297.41	23.64
1352980710197	297.42	23.665
1352980712168	297.42	23.665
1352980714152	297.42	23.625
1352980716165	297.42	23.645
1352980718116	297.42	23.645
1352980720087	297.42	23.645
1352980722082	297.42	23.625
1352980724066	297.43	23.665
1352980726032	297.43	23.665
1352980728055	297.41	23.66
1352980730025	297.41	23.66
1352980731994	297.43	23.625
1352980733998	297.43	23.625
1352980736000	297.42	23.625
1352980737956	297.42	23.625
1352980739961	297.42	23.665
1352980741919	297.43	23.625
1352980743896	297.42	23.645
1352980745876	297.42	23.645
1352980747865	297.43	23.645
1352980749853	297.43	23.645
1352980751858	297.42	23.625
1352980753793	297.42	23.625
1352980755759	297.42	23.625
1352980757772	297.42	23.645
1352980759734	297.42	23.645
1352980761721	297.43	23.665
1352980763719	297.42	23.645
1352980765691	297.42	23.645
1352980767653	297.42	23.645
1352980769700	297.42	23.645
1352980771636	297.42	23.665
1352980773625	297.42	23.645
1352980775649	297.42	23.645
1352980777588	297.43	23.665
1352980779575	297.43	23.625
1352980781566	297.43	23.625
1352980783521	297.43	23.645
1352980785506	297.43	23.665
1352980787519	297.43	23.665
1352980789472	297.43	23.665
1352980791478	297.43	23.645
1352980793490	297.43	23.645
1352980795436	297.43	23.665
1352980797418	297.43	23.645
1352980799435	297.43	23.645
1352980816703	297.43	23.645
1352980818695	297.43	23.645
1352980820722	297.44	23.625
1352980822679	297.44	23.625
1352980824689	297.43	23.645
1352980826678	297.43	23.645
1352980828632	297.43	23.665
1352980830622	297.44	23.645
1352980832616	297.43	23.665
1352980834588	297.43	23.625
1352980836583	297.43	23.625
1352980838584	297.43	23.645
1352980840534	297.43	23.645
1352980842522	297.43	23.625
1352980844516	297.43	23.625
1352980846487	297.43	23.625
1352980848446	297.43	23.625
1352980850457	297.43	23.645
1352980852406	297.43	23.645
1352980854391	297.43	23.645
1352980856399	297.43	23.645
1352980858373	297.43	23.625
1352980860342	297.43	23.625
1352980862344	297.43	23.625
1352980864305	297.42	23.625
1352980866264	297.41	23.62
1352980868289	297.42	23.625
1352980870239	297.42	23.625
1352980872206	297.42	23.645
1352980874222	297.42	23.625
1352980876171	297.42	23.6
1352980878156	297.41	23.62
1352980880155	297.41	23.64
1352980882112	297.41	23.64
1352980884135	297.42	23.665
1352980886105	297.42	23.665
1352980888074	297.42	23.625
1352980890076	297.42	23.625
1352980892072	297.42	23.645
1352980894021	297.42	23.645
1352980896008	297.43	23.645
1352980898045	297.43	23.645
1352980899989	297.43	23.645
1352980901968	297.43	23.645
1352980903947	297.43	23.645
1352980905906	297.42	23.665
1352980907882	297.42	23.665
1352980909883	297.43	23.665
1352980911854	297.41	23.64
1352980913819	297.41	23.66
1352980915838	297.42	23.685
1352980917797	297.41	23.68
1352980919785	297.41	23.64
1352980921774	297.41	23.66
1352980923751	297.42	23.645
1352980925733	297.42	23.645
1352980927734	297.41	23.64
1352980929683	297.42	23.645
1352980931681	297.41	23.66
1352980933684	297.41	23.64
